,company_name,tic,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses
1827,SYNBIOTICS CORP,SYNB,10.998,15.522,7.961,3.835,1.09,-1.111,-0.021,11.258,6.207999999999999,6.055,-0.647,-45.221,3.424,19.219,3.1731,11.203,19.219,19.24
9248,SYNIVERSE HOLDINGS INC-OLD,SVR.1,106.004,784.1469999999999,135.474,310.168,40.339,85.117,125.456,203.945,0.0,56.793,89.72399999999999,-44.371,69.163,339.41900000000004,1019.9046,369.353,339.41900000000004,213.963
9249,SYNIVERSE HOLDINGS INC-OLD,SVR.1,140.704,1107.55,137.52,519.476,42.867,109.563,152.43,240.004,0.0,66.507,52.419,7.042000000000001,79.378,377.524,1064.1607,636.758,377.524,225.094
9250,SYNIVERSE HOLDINGS INC-OLD,SVR.1,275.358,1199.8339999999998,165.236,510.382,55.344,160.986,216.33,341.12,0.0,79.139,78.464,64.28,94.864,506.356,817.3646,663.992,506.356,290.026
9251,SYNIVERSE HOLDINGS INC-OLD,SVR.1,238.874,1309.724,172.95,509.012,60.397,141.019,201.416,310.041,0.0,82.77,66.267,137.377,126.127,482.991,1212.8148,688.57,482.991,281.575
2488,SYNOVIS LIFE TECH INC,SYNO,69.637,97.401,13.322,0.0,2.334,7.194,9.528,36.478,5.733,7.54,11.485,17.56,6.071000000000001,49.8,210.2123,7.54,49.8,40.272
2489,SYNOVIS LIFE TECH INC,SYNO,71.594,93.72,14.888,0.0,1.556,8.102,9.658,43.323,7.724,7.709,2.7060000000000004,22.765,6.925,58.211000000000006,137.4719,7.709,58.211000000000006,48.553
2490,SYNOVIS LIFE TECH INC,SYNO,74.286,97.482,17.015,0.0,2.01,7.335,9.345,51.55,9.433,8.015,4.876,27.575,8.701,68.565,168.435,8.015,68.565,59.22
2491,SYNOVIS LIFE TECH INC,SYNO,82.896,105.935,20.455,0.0,1.888,12.362,14.25,61.908,9.998,10.015,8.461,35.976,11.262,82.363,200.5773,10.015,82.363,68.113
8680,SYNPLICITY INC,SYNP,59.699,67.087,1.075,0.0,2.821,1.842,4.663,55.879,0.0,22.239,2.214,-14.623,8.851,56.95399999999999,156.5564,22.239,56.95399999999999,52.291
8681,SYNPLICITY INC,SYNP,72.10300000000001,78.637,0.528,0.0,2.747,5.192,7.939,61.407,0.0,24.791,6.553999999999999,-7.771,12.632,61.935,224.349,24.791,61.935,53.996
8682,SYNPLICITY INC,SYNP,77.949,83.809,0.516,0.0,2.651,2.377,5.0280000000000005,62.027,0.0,25.694000000000003,3.175,-4.584,10.323,62.543,168.1749,25.69400000000001,62.543,57.515
8683,SYNPLICITY INC,SYNP,67.744,101.35,2.984,0.0,4.263,2.842,7.105,68.182,1.308,28.614,13.092,8.672,15.513,71.166,152.8242,31.358,71.166,64.061
1828,SYNTHETECH INC,3NZYM,7.586,11.332,8.773,0.0,0.496,0.242,0.738,4.137,4.7780000000000005,2.001,0.193,0.14,2.195,12.91,13.0923,2.001,12.91,12.172
1829,SYNTHETECH INC,3NZYM,8.2,12.111,11.231,0.0,0.476,-1.111,-0.635,3.33,4.34,3.752,-1.1740000000000002,-1.034,2.46,14.561,8.0476,3.752,14.561,15.196
1830,SYNTHETECH INC,3NZYM,8.622,13.007,13.815,0.715,0.499,1.308,1.807,6.047000000000001,5.027,2.687,1.151,0.1169999999999999,2.669,19.862,8.057,3.402,19.862,18.055
1831,SYNTHETECH INC,3NZYM,9.225,13.275,9.503,0.505,0.523,1.359,1.882,5.7410000000000005,5.056,1.948,1.157,1.274,2.7960000000000003,15.244000000000002,8.799,2.4530000000000003,15.244000000000002,13.362
4084,SYRATECH CORP,SYRA,217.302,301.09,251.111,148.55,8.618,21.327,29.945,107.469,92.749,107.201,1.917,-5.252000000000001,103.637,358.58,21.758000000000003,278.866,358.58,328.635
4085,SYRATECH CORP,SYRA,158.234,237.371,194.665,157.634,9.985,1.574,11.559,81.819,74.949,47.982,-11.468,-20.641,57.53,276.48400000000004,1.2866,227.243,276.48400000000004,264.925
4086,SYRATECH CORP,SYRA,137.85,202.746,179.18599999999998,153.584,9.801,-3.916,5.885,73.274,58.198,55.114,-35.611999999999995,-58.517,51.582,252.46,0.7568,226.806,252.46,246.575
4087,SYRATECH CORP,SYRA,104.895,118.604,137.995,118.271,6.641,1.604,8.245,64.957,37.5,40.113,-31.608,-94.399,31.543000000000003,202.952,1.5136,174.416,202.952,194.707
3388,SYS,SYS.5,10.719,17.717,28.402,3.55,0.347,2.043,2.39,6.492999999999999,0.0,5.53,0.992,1.205,8.118,34.895,23.4726,9.369,34.895,32.505
3389,SYS,SYS.5,14.74,24.755,37.226,2.4090000000000003,0.6920000000000001,2.794,3.486,8.543,0.0969999999999999,6.689,1.4069999999999998,2.612,10.992,45.769,27.6198,9.351,45.769,42.283
3390,SYS,SYS.5,17.992,42.206,44.143,3.875,1.3219999999999998,-0.795,0.527,11.718,0.5579999999999999,10.725,-1.743,0.8690000000000001,14.802,55.861,44.3702,14.699000000000002,55.861,55.334
3391,SYS,SYS.5,20.568,52.383,56.027,3.625,1.972,-1.666,0.306,19.771,0.599,12.377,-1.693,-0.8240000000000001,16.320999999999998,75.798,37.887,17.304000000000002,75.798,75.492
1832,SYSTEMS & COMPUTER TECH CORP,SCTC.,230.499,368.1230000000001,273.274,77.521,14.922,16.999000000000002,31.921,153.895,0.0,87.135,8.628,111.339,138.965,427.169,572.9239,166.68599999999995,427.169,395.2480000000001
1833,SYSTEMS & COMPUTER TECH CORP,SCTC.,271.971,387.841,198.543,74.723,22.2,9.015,31.215,141.131,0.0,87.973,14.818,126.357,88.68,339.67400000000004,297.036,166.44400000000005,339.67400000000004,308.459
1834,SYSTEMS & COMPUTER TECH CORP,SCTC.,248.508,366.647,126.134,74.723,17.94,23.596,41.536,107.423,0.0,70.441,-9.075,117.039,77.824,233.557,234.129,148.076,233.557,192.021
1835,SYSTEMS & COMPUTER TECH CORP,SCTC.,233.52,349.43,157.514,31.99,8.5,30.552,39.052,112.125,0.0,70.41199999999999,17.502,135.106,79.132,269.639,354.6677,108.458,269.639,230.587
3784,T-3 ENERGY SERVICES INC,TTES,64.033,162.643,99.509,0.0,3.51,28.91,32.42,63.636,27.227,28.995,18.092,4.095,25.648000000000003,163.145,237.3021,32.483000000000004,163.145,130.725
3785,T-3 ENERGY SERVICES INC,TTES,110.337,300.562,132.485,61.423,4.971,40.761,45.732,84.949,47.457,36.204,25.25,30.19,44.18,217.43400000000003,579.1632,109.914,217.43400000000003,171.702
3786,T-3 ENERGY SERVICES INC,TTES,116.798,287.112,164.702,18.753,8.349,53.96,62.309,120.627,58.422,45.61,12.997,40.04,47.822,285.329,118.4437,76.017,285.329,223.02
3787,T-3 ENERGY SERVICES INC,TTES,103.682,279.821,129.95,0.0,8.932,21.684,30.616,88.51100000000001,53.68899999999999,31.572,16.165,57.968,28.45,218.461,332.469,40.725,218.461,187.845
4932,T-NETIX INC,TNTX,18.734,70.542,46.321000000000005,21.555,11.62,-3.5780000000000003,8.042,26.914,0.71,26.886,-10.247,-13.817,16.868,73.235,55.1613,48.441,73.235,65.193
4933,T-NETIX INC,TNTX,20.346,71.495,63.336000000000006,29.813,12.454,2.045,14.499,39.967,0.764,16.283,-0.368,-15.447,18.268,103.303,27.2848,46.096,103.303,88.804
4934,T-NETIX INC,TNTX,20.962,63.197,65.044,0.218,13.004,8.782,21.786,52.715,0.705,38.07,-0.5479999999999999,-17.072,18.03,117.759,50.0599,38.288,117.759,95.973
4935,T-NETIX INC,TNTX,29.624,66.657,72.721,19.091,12.101,6.343,18.444000000000003,47.089,1.4240000000000002,20.506,2.065,-15.424,20.038,119.81,30.2545,39.597,119.81,101.366
8136,T/R SYSTEMS INC,TRSI.,36.114,37.172,8.964,0.0,0.523,0.585,1.108,13.358,3.466,4.923,0.677,-10.647,4.659,22.322,141.5293,4.923,22.322,21.214
8137,T/R SYSTEMS INC,TRSI.,40.894,45.391000000000005,11.217,0.0,0.949,2.483,3.432,21.029,4.817,6.195,6.334,-4.313,7.074,32.246,93.9028,6.195,32.246,28.814
8138,T/R SYSTEMS INC,TRSI.,22.088,28.488000000000003,5.644,0.0,2.197,-12.068,-9.871,11.974,4.1080000000000005,4.513,-15.367,-19.68,4.667,17.618,43.036,4.513,17.618,27.489
8139,T/R SYSTEMS INC,TRSI.,11.558,15.295,4.347,0.0,3.715,-10.005,-6.29,10.392,2.18,5.966,-14.779000000000002,-34.459,1.919,14.739,6.4839,5.966,14.739,21.029
4504,TALBOTS INC,TLB,569.7769999999999,971.293,965.259,258.0,84.52600000000001,-80.596,3.93,574.811,206.593,583.457,-555.659,-86.35700000000001,196.428,1540.07,112.4133,1149.39,1540.07,1536.14
4505,TALBOTS INC,TLB,476.847,825.818,746.9689999999999,0.0,74.309,9.799,84.10799999999999,530.763,142.696,738.789,-29.412,-99.869,166.55200000000002,1277.732,619.3,1011.454,1277.732,1193.624
4506,TALBOTS INC,TLB,351.112,668.5160000000001,693.7310000000001,0.0,61.501000000000005,56.646,118.147,558.629,158.04,255.195,10.815,-89.09100000000001,145.472,1252.36,383.6305,484.93,1252.36,1134.213
4507,TALBOTS INC,TLB,345.41,644.182,752.9739999999999,0.0,54.559,-85.501,-30.942,425.776,164.734,370.17800000000005,-111.889,-265.38,141.90200000000002,1178.75,228.3098,628.207,1178.75,1209.692
9540,TALEO CORP,TLEO,116.214,283.189,41.192,0.519,16.453,-6.428999999999999,10.024,127.227,0.0,96.62,-8.128,-77.747,55.254,168.419,243.6774,110.768,168.419,158.395
9541,TALEO CORP,TLEO,304.191,456.377,38.655,0.107,27.437,-1.41,26.027,159.757,0.0,101.667,1.293,-74.42699999999999,49.427,198.412,929.2282,119.168,198.412,172.385
9542,TALEO CORP,TLEO,223.815,523.836,49.716,0.046,28.72,0.679,29.399,187.55900000000003,0.0,135.878,0.42,-73.22399999999999,64.154,237.275,1124.5808,155.321,237.275,207.876
9543,TALEO CORP,TLEO,232.42,574.722,68.212,0.0069999999999999,35.16,-5.239,29.921,247.183,0.0,176.18400000000003,-17.430999999999997,-93.569,93.757,315.395,1612.5605,195.495,315.395,285.474
5256,TALK AMERICA HOLDINGS INC,TALK,81.26100000000001,187.511,155.567,100.855,17.317999999999998,52.899,70.217,161.94,0.0,63.19,97.062,-328.801,27.843000000000004,317.507,153.832,164.045,317.507,247.29
5257,TALK AMERICA HOLDINGS INC,TALK,105.595,247.178,181.682,31.791,18.344,66.288,84.632,202.011,0.0,93.235,81.817,-246.984,40.321,383.693,307.1578,144.035,383.693,299.061
5258,TALK AMERICA HOLDINGS INC,TALK,138.06799999999998,241.728,225.24400000000003,1.717,22.904,59.32899999999999,82.23299999999999,245.768,0.0,84.584,36.812,-210.172,48.873000000000005,471.012,178.9849,100.207,471.012,388.779
5259,TALK AMERICA HOLDINGS INC,TALK,118.281,288.689,243.925,1.289,44.937,42.774,87.711,218.815,0.0,88.73899999999999,26.161,-184.011,43.6,462.74,262.0758,96.902,462.74,375.029
6164,TALX CORP,TALX,37.649,213.99,45.042,40.012,8.211,21.228,29.439,79.35300000000001,1.714,31.653,12.692,-25.587,15.456,124.395,299.5736,80.173,124.395,94.956
6165,TALX CORP,TALX,49.41,246.919,54.093,57.5,10.624,33.14,43.764,104.302,3.713,24.594,16.61,-12.667,19.718,158.395,379.1808,95.055,158.395,114.631
6166,TALX CORP,TALX,58.149,347.545,63.738,110.802,13.242,55.089,68.331,143.689,5.9110000000000005,29.658,30.49,13.589,31.527,207.427,917.768,161.247,207.427,139.096
6167,TALX CORP,TALX,66.289,456.417,78.795,176.577,20.059,72.96,93.019,191.763,6.199,34.478,33.806,32.52,33.71,270.558,1054.0641,261.105,270.558,177.53900000000002
2468,TANGRAM ENTP SOLUTIONS,3TESI,6.292000000000001,12.388,3.926,1.6230000000000002,1.22,-0.309,0.911,14.752,0.0,4.772,-0.444,-39.216,5.644,18.678,125.3858,6.823,18.678,17.767
2469,TANGRAM ENTP SOLUTIONS,3TESI,6.255,12.046,3.017,3.925,0.8909999999999999,-3.683,-2.792,10.967,0.0,5.757999999999999,-3.882,-43.098,5.3,13.984000000000002,6.1523,10.064,13.984000000000002,16.776
2470,TANGRAM ENTP SOLUTIONS,3TESI,5.089,13.429,2.9930000000000003,1.02,1.156,-1.632,-0.476,12.413,0.0,6.675,-1.808,-45.117,4.516,15.406,17.4654,8.187999999999999,15.406,15.882
2471,TANGRAM ENTP SOLUTIONS,3TESI,3.385,9.934,3.746,1.954,0.34,-0.866,-0.526,7.834,0.0,4.808,-2.712,-48.093,2.6710000000000003,11.58,5.9406,7.3039999999999985,11.58,12.106
6480,TANISYS TECHNOLOGY INC,TNIS,11.31,16.813,4.212,1.733,0.456,1.4,1.856,5.933,0.54,17.93,-8.967,-39.36,1.977,10.145,11.9511,20.687,10.145,8.289
6481,TANISYS TECHNOLOGY INC,TNIS,4.147,4.593,2.967,0.0,0.2739999999999999,1.889,2.1630000000000003,6.334,0.695,2.5540000000000003,2.15,-37.253,1.712,9.301,42.1698,2.5540000000000003,9.301,7.138
6482,TANISYS TECHNOLOGY INC,TNIS,3.153,3.5660000000000003,2.593,0.365,0.228,-2.09,-1.862,2.613,1.042,1.1909999999999998,-2.361,-42.132,0.601,5.206,1.4489,1.614,5.206,7.068
6483,TANISYS TECHNOLOGY INC,TNIS,1.107,1.338,1.394,0.004,0.213,-2.006,-1.793,1.225,0.417,3.176,-3.769,-46.31,0.4529999999999999,2.619,0.3622,3.18,2.619,4.412
7780,TANNING TECHNOLOGY CORP,TANN.1,87.492,94.368,26.729,0.0,1.419,2.483,3.902,31.735,0.0,9.256,2.449,4.553,17.736,58.464,1204.6825,9.656,58.464,54.562
7781,TANNING TECHNOLOGY CORP,TANN.1,102.223,108.165,37.786,0.0,2.476,-4.374,-1.898,44.192,0.0,14.195,-7.912999999999999,-3.491,15.327,81.978,79.5062,15.264,81.978,83.876
7782,TANNING TECHNOLOGY CORP,TANN.1,69.956,82.05,22.476,0.0,2.745,-20.547,-17.802,23.698,0.0,7.426,-18.16,-21.51,10.988,46.174,67.9672,8.107999999999999,46.174,63.976000000000006
7783,TANNING TECHNOLOGY CORP,TANN.1,44.951,47.397,10.063,0.0,1.737,-20.527,-18.79,-0.773,0.0,5.002,-30.879,-52.358,3.327,9.29,15.8095,9.378,9.29,28.08
8340,TANOX INC,TNOX,168.765,251.856,26.143,15.0,2.231,-4.587,-2.356,-2.356,0.0,14.199000000000002,-4.638,-82.851,4.892,23.787,652.1526,29.199,23.787,26.143
8341,TANOX INC,TNOX,173.78,238.553,31.624,5.0,2.609,-13.727,-11.118,-11.118,0.0,9.355,-10.29,-92.657,8.242,20.506,668.4504,14.355,20.506,31.624
8342,TANOX INC,TNOX,185.575,229.936,50.976000000000006,0.0,4.074,-10.363,-6.289,-6.289,0.0,16.495,-19.424,-112.575,30.256,44.687,735.2094,16.495,44.687,50.976000000000006
8343,TANOX INC,TNOX,189.702,232.108,60.881,0.0,4.593,-9.337,-4.744,-4.744,0.0,10.905,-2.568,-115.768,14.632,56.137,905.6689,11.905,56.137,60.881
4244,TARANTELLA INC,3TTLA,22.966,35.591,12.229,0.002,5.086,-33.358000000000004,-28.272,54.433,0.0,12.944,-5.735,-99.125,7.602,66.66199999999999,14.8433,14.797,66.66199999999999,94.934
4245,TARANTELLA INC,3TTLA,11.382,13.598,0.534,0.0,0.975,-12.079,-11.104,14.182,0.0,7.119,-15.786,-114.628,3.281,14.716,10.6673,7.3820000000000014,14.716,25.82
4246,TARANTELLA INC,3TTLA,7.657999999999999,12.388,0.62,0.0,0.935,-7.015,-6.08,13.386,0.0,9.884,-9.684,-124.281,3.155,14.005999999999998,15.5467,9.92,14.005999999999998,20.086
4247,TARANTELLA INC,3TTLA,12.559,16.594,1.161,0.0,1.142,-12.776,-11.634,11.327,0.0,10.188,-15.655,-140.305,2.316,12.488,38.5742,10.998,12.488,24.122
5924,TARGET LOGISTICS INC,TLG.1,27.897,41.176,84.861,0.076,0.433,1.327,1.76,41.228,0.0,23.282,0.54,-11.095,20.506,126.089,14.2443,23.358,126.089,124.329
5925,TARGET LOGISTICS INC,TLG.1,28.789,42.6,93.913,0.037,0.6,2.854,3.454,44.479,0.0,23.005,1.561,-9.854,20.935,138.392,19.7938,23.44,138.392,134.938
5926,TARGET LOGISTICS INC,TLG.1,29.798,45.251000000000005,110.098,0.284,0.616,4.776,5.392,50.271,0.0,23.015,2.7060000000000004,-7.379,21.596,160.369,63.4989,23.57,160.369,154.977
5927,TARGET LOGISTICS INC,TLG.1,34.219,49.979,126.501,0.163,0.8170000000000001,2.944,3.761,53.524,0.0,26.407,1.629,-5.874,26.365,180.025,35.7925,26.675,180.025,176.264
5180,TARRANT APPAREL GROUP,TAGS.1,98.551,151.24200000000002,171.50400000000002,6.205,0.727,4.827,5.553999999999999,43.144,31.629,109.555,0.993,-89.62200000000001,62.864,214.648,32.3872,115.807,214.648,209.094
5181,TARRANT APPAREL GROUP,TAGS.1,72.143,111.132,184.12,11.213,0.455,9.932,10.387,48.282,17.774,81.93700000000001,-22.221,-107.247,51.793,232.402,44.8997,93.155,232.402,222.015
5182,TARRANT APPAREL GROUP,TAGS.1,56.511,70.98899999999999,194.769,0.0,0.415,9.5,9.915,48.951,13.140999999999998,49.685,1.7480000000000002,-106.293,41.435,243.72,37.171,49.685,243.72,233.805
5183,TARRANT APPAREL GROUP,TAGS.1,54.543,60.019,158.996,0.0,0.317,-0.5710000000000001,-0.254,36.312,7.066,44.99,-11.081,-118.871,40.781,195.308,16.4907,50.154,195.308,195.562
1868,TASTY BAKING CO,TSTY,30.984,124.521,108.291,26.7,10.007,3.335,13.342,61.627,7.718999999999999,16.954,2.128,25.753,19.358,169.918,67.7997,77.085,169.918,156.576
1869,TASTY BAKING CO,TSTY,34.674,159.197,118.818,58.393,13.26,-7.516,5.744,55.148,7.19,23.732,-6.806,11.054,21.519,173.96599999999998,27.676,126.23,173.96599999999998,168.222
1870,TASTY BAKING CO,TSTY,31.799,189.47,118.38,89.53399999999999,17.035,-7.381,9.654,62.182,6.767,31.865,-3.389,5.212000000000001,19.48,180.562,55.4485,161.686,180.562,170.908
1871,TASTY BAKING CO,TSTY,29.56,153.84,124.418,1.0659999999999998,13.962,-18.735,-4.773,47.25,7.454,144.002,-45.178,-39.835,19.016,171.668,54.7561,170.821,171.668,176.44099999999997
5540,TB WOOD'S CORP,TBWC,40.072,76.407,61.178,25.371,5.84,0.762,6.602,35.236999999999995,21.634,15.291,-0.36,3.154,15.75,96.415,42.2628,50.989,96.415,89.81299999999999
5541,TB WOOD'S CORP,TBWC,38.069,69.37,66.869,16.708,5.422999999999999,1.352,6.775,34.646,20.418,21.885,4.618,7.101,15.11,101.515,32.383,39.635,101.515,94.74
5542,TB WOOD'S CORP,TBWC,36.886,67.753,72.42699999999999,25.829,4.765,5.988,10.753,38.47,15.579,20.315,2.38,9.065,15.797,110.897,25.5507,46.235,110.897,100.144
5543,TB WOOD'S CORP,TBWC,40.669,72.768,76.273,23.884,4.517,9.504,14.021,42.662,19.668,22.088,4.114,12.977,18.404,118.935,64.155,46.222,118.935,104.914
4632,TBA ENTERTAINMENT CORP,TBA,10.942,40.333,62.125,4.428999999999999,2.794,0.8,3.594,26.907,0.401,10.661,0.1009999999999999,0.134,4.477,89.03200000000001,29.5628,15.09,89.03200000000001,85.43799999999999
4633,TBA ENTERTAINMENT CORP,TBA,6.435,34.408,41.0,7.341,2.898,-3.257,-0.359,19.405,0.0,9.347,-6.931,-6.797999999999999,1.574,60.405,26.1351,16.688,60.405,60.764
4634,TBA ENTERTAINMENT CORP,TBA,5.176,28.139,33.009,3.562,0.6779999999999999,-0.034,0.644,16.123,0.0,9.01,-2.164,-8.962,1.994,49.132,10.0205,12.572,49.132,48.488
4635,TBA ENTERTAINMENT CORP,TBA,7.745,20.656,32.977,3.069,0.324,1.008,1.332,14.955,0.0,11.693,-9.814,-18.776,3.242,47.932,5.9,14.762,47.932,46.6
1836,TBC CORP,TBCC,318.599,462.96,730.308,101.0,13.993,43.904,57.897,278.97,172.43099999999998,151.392,21.01,180.436,115.37,1009.278,281.2302,268.641,1009.278,951.381
1837,TBC CORP,TBCC,317.773,473.871,795.1310000000001,79.7,12.689,49.932,62.621,314.532,170.86700000000002,151.157,27.382,204.304,119.708,1109.663,255.7169,250.751,1109.663,1047.042
1838,TBC CORP,TBCC,413.03,781.977,866.172,208.62,18.228,59.666,77.89399999999999,452.359,265.317,275.672,33.359,237.307,122.573,1318.531,565.3681,518.582,1318.531,1240.637
1839,TBC CORP,TBCC,488.598,864.753,1133.0510000000002,167.34900000000002,27.573,73.87899999999999,101.452,722.367,291.745,349.98800000000006,37.196,272.343,149.961,1855.418,620.2736,562.086,1855.418,1753.966
5952,TDK MEDIACTIVE INC,3TDKM,3.268,3.53,2.995,0.0,0.182,-3.914,-3.732,1.63,0.3289999999999999,4.092,-3.978,-16.173,0.5760000000000001,4.625,1.8341,5.394,4.625,8.357000000000001
5953,TDK MEDIACTIVE INC,3TDKM,2.659,2.817,2.41,0.004,0.126,-3.208,-3.082,0.214,0.21,4.022,-3.276,-19.448,0.275,2.624,1.3006,7.944,2.624,5.706
5954,TDK MEDIACTIVE INC,3TDKM,19.409,20.523000000000003,22.748,0.022,0.1969999999999999,0.782,0.979,8.716000000000001,1.241,20.886,0.168,-20.708,5.581,31.464,28.6063,21.257,31.464,30.485
5955,TDK MEDIACTIVE INC,3TDKM,29.016,30.214,36.033,0.015,0.375,-7.053,-6.678,6.185,2.548,34.08,-8.3,-29.008000000000003,3.075,42.218,6.6717,39.245,42.218,48.896
6280,TEAM AMERICA CORP,TMOSQ,19.692,47.886,386.218,0.0,1.771,0.155,1.926,15.722,0.0,19.972,-0.758,1.399,15.909,401.94,24.8771,20.614,401.94,400.014
6281,TEAM AMERICA CORP,TMOSQ,23.908,53.354,0.0,0.127,0.262,-8.33,-8.068,0.051,0.0,28.711,-9.496,-10.778,12.231,0.051,34.8351,29.972,0.051,8.119
6282,TEAM AMERICA CORP,TMOSQ,17.16,58.844,431.193,8.346,2.8080000000000003,-0.187,2.6210000000000004,19.869,0.0,25.382,-4.19,-17.087,12.333,451.062,28.8959,38.426,451.062,448.441
6283,TEAM AMERICA CORP,TMOSQ,20.491,63.263000000000005,38.334,10.091,1.414,-0.423,0.991,20.605,0.0,29.732,-1.851,-20.162,16.332,58.93899999999999,4.1080000000000005,44.108,58.93899999999999,57.948
2620,TECHNOLOGY MONITORING SOLTNS,TMSG,3.147,9.781,1.742,13.28,2.126,-3.523,-1.3969999999999998,7.96,0.1939999999999999,3.776,-4.601,-75.762,2.446,9.702,2.1598,17.055999999999994,9.702,11.099
2621,TECHNOLOGY MONITORING SOLTNS,TMSG,2.997,9.83,2.402,13.127,2.123,-0.711,1.412,9.937,0.285,5.562,-1.923,-78.84,1.877,12.339,3.8938,18.689,12.339,10.927
2622,TECHNOLOGY MONITORING SOLTNS,TMSG,2.189,8.277999999999999,2.295,15.265999999999998,1.2,0.288,1.4880000000000002,8.345,0.2239999999999999,2.647,-1.007,-81.093,1.717,10.64,9.288,17.913,10.64,9.152
2623,TECHNOLOGY MONITORING SOLTNS,TMSG,2.383,8.51,1.941,2.402,1.182,-0.295,0.887,7.922999999999999,0.325,2.004,-1.207,-84.23700000000001,1.4280000000000002,9.864,2.186,4.503,9.864,8.977
1876,TECHNOLOGY RESEARCH CORP,TRCI,22.447,28.279,28.183000000000003,2.0,1.185,-1.221,-0.036,9.809,9.294,6.415,1.462,7.463999999999999,7.834,37.992,28.9739,8.554,37.992,38.028
1877,TECHNOLOGY RESEARCH CORP,TRCI,20.758000000000003,24.95,26.683000000000003,0.0,1.217,0.1369999999999999,1.354,10.477,7.787999999999999,5.024,0.356,7.346,7.638999999999999,37.16,16.7865,5.061,37.16,35.806
1878,TECHNOLOGY RESEARCH CORP,TRCI,21.853,25.479,21.744,0.0,1.159,0.923,2.082,11.989,8.013,3.85,1.64,8.524,6.002999999999999,33.733000000000004,9.7796,3.998,33.733000000000004,31.651
1879,TECHNOLOGY RESEARCH CORP,TRCI,20.988000000000003,33.538000000000004,20.176,0.0,1.02,4.708,5.728,14.657,7.315,3.277,2.838,10.867,4.428999999999999,34.833,31.8313,6.778,34.833,29.105
3664,TECHNOLOGY SOLUTIONS CO,TSCC,27.875,32.799,35.511,0.0,1.3769999999999998,-10.174,-8.797,5.984,0.0,8.151,-17.405,-98.447,7.158,41.495,17.9056,8.151,41.495,50.292
3665,TECHNOLOGY SOLUTIONS CO,TSCC,25.14,26.042,35.542,0.0,1.092,-6.445,-5.353,7.08,0.0,7.962000000000001,-8.834,-107.311,11.055,42.622,17.2732,7.9620000000000015,42.622,47.975
3666,TECHNOLOGY SOLUTIONS CO,TSCC,14.723,15.434,24.157,0.0,0.261,-8.621,-8.36,2.229,0.0,5.2620000000000005,-8.295,-115.606,3.513,26.386,7.1908,5.2620000000000005,26.386,34.746
3667,TECHNOLOGY SOLUTIONS CO,TSCC,10.328,10.609000000000002,5.446000000000001,0.0,0.293,-2.235,-1.942,0.856,0.0,1.266,-0.406,-116.734,1.154,6.3020000000000005,2.6933,1.266,6.3020000000000005,8.244
2788,TECHTEAM GLOBAL INC,TEAM.1,76.367,117.93,120.259,3.174,5.148,4.79,9.938,47.105,0.0,26.196,1.834,14.532,42.332,167.364,116.8425,31.622,167.364,157.42600000000002
2789,TECHTEAM GLOBAL INC,TEAM.1,94.348,182.169,158.34799999999998,31.167,7.006,10.295,17.301,63.848,0.0,51.175,6.296,21.56,69.627,222.196,134.7318,85.13799999999998,222.196,204.895
2790,TECHTEAM GLOBAL INC,TEAM.1,80.90100000000001,167.363,185.73,27.202,7.935,13.515999999999998,21.451,74.225,0.0,38.474,2.968,20.685,59.705,259.955,63.6773,68.63,259.955,238.504
2791,TECHTEAM GLOBAL INC,TEAM.1,64.04899999999999,122.52,154.273,11.050999999999998,6.482,7.662999999999999,14.145,56.968,0.0,27.095,-18.633,3.756,44.31399999999999,211.241,84.60799999999999,38.891,211.241,197.096
9588,TECHWELL INC,TWLL,58.32,63.993,22.656,0.0,0.321,12.85,13.171,31.056,4.584,6.847,13.222,-10.063,2.765,53.712,329.6797,6.847,53.712,40.541
